HolderAddress,Balance,PendingBalanceUpdate
0x2e9b07034a984e1e6204136a8787db3acb4db0e4,7437.100096,No
0x4a5ca322053aeb87c1adb9643ed444b3607cbcf0,12.929838,No
0x1039d5691c671a2fe4cebef031b7fcd4f3601e00,199.134742,No
0xfcae25c6eebfc5d3b5ec84d99963f291ccc3fd75,0.000463,No
0x20ec02894d748c59c01b6bf08fe283d7bb75a5d2,228963.7734,No
0x5869fa78876b4a03deb28c7fb1eb2529ac0028cd,2546.818708,No
0xecade9f17b5e17a730ca66fa1dcdd03ca5be71ff,8892.755064,No
0x07b2d01452dbc961f01347ce35e77218d1664867,93.549572,No
0x0a398e0d7a155109d3acc22fd0f63f2c50707502,2448.441876,No
0x543ec12adeb80c6fae46a126781052696679f8e8,2000.834147,No
0xe02e00a5432ba9410a7c24bd963364fbcd7ae999,0.005846,No
0xef49fe20949593ed1767aa27e6d61649d6574835,13.35693,No
0x36d70a0387aaacf3eb03667382af89e5334e1789,447690.4453,No
0xb8d9b1ec1c1f8bea7fb10450198c0b47d50c96b7,0.001935,No
0x517d9b419198e8d76f5cf184274a030d57bf6f3f,4.00E-06,No
0x3f01940c87f09a351d422022d61bca0b682755c8,100888.4968,No
0x5000e435c595b63c097fc3813900147e4c72b87e,14967.22436,No
0x27987c42be27cb47562b25383b486a73002af343,34.453148,No
0xb357226bf760a1cc9ce6c4731b01595102451b02,238.640224,No
0xdaeca8394ea8dda5356a6139ad01cc554406e784,5156.333817,No
0xd59943b78cf6ccabd48436a7ad02b3f385546620,1.60E-05,No
0xe546338e554e0202cf8eeeea4e8cf581044a50f3,0.304042,No
0x57a4c169a8055d2e2e02401a2340968574ea17b0,0.202694,No
0x08f01c635beb9489c1b24acc8f6240e0f80109d1,0.101347,No
0x62c1cf484c04c9d5b7040b3387dc84f9c7d28fa8,0.101347,No
0x3d7eaf0f1441f621f9add5d3d73f2097cd1482e4,0.101347,No
0x0960ac7baf4b0fd141c59e2b65ccd771136046c1,0.101347,No
0x1326ec2f1723312ea27a044fb05d7b3887d441e4,0.101347,No
0xf6d416dfe5197c7b79d269f067ba6dd4e2655748,0.101347,No
0x43ec85994d832cf73fee95d9f692543f14d6930c,0.101347,No
0xf31500a8055e9be5bbc7ae68bc4cf72fec0fd8fe,0.101347,No
0x114319d055b23e0f18aa244a33c7329f4d4d4a48,0.101347,No
0x0aa1a2a7f95514eb09a8ded0e22abdb49749f21a,0.00036,No
0xad345a383f47194e3ff0b172a8bd062f53b1e961,0.101347,No
0x10e90d1a9dadb051fca6b7340677f942db122d50,0.101347,No
0xde498d5e804b16e9a49ed961b54adb8a96b12e83,0.101347,No
0x5e51f4e6061191d897410b33536f38db11d5bbf3,0.000149,No
0x9eb43bbd19182ea2270580d95ef0a798e5c39d42,0.101347,No
0xb6ff14e69a8a6a6c1fbce861e84cbd3d68f14819,0.101347,No
0xb14d320b1026e1341f18988537632b9d2a3cdf00,0.001952,No
0xbfc431ab261710a34d84ea17e1db1097a943b2b2,0.101347,No
0x584db81ff09f3a0fc3358941bcda3365bb5b1481,0.001684,No
0xb2987315badfbaa26c26903b26c945d633e2771d,0.101347,No
0xfec88a22253ee5b0c828368260e8bb926cd262ca,0.101346,No
0xcb2c17fc64684f0bcf0a144e394f3a2d8d1ac49d,0.101346,No
0x9057329583658fe065f89c7d9e66ae172c450ffb,0.101346,No
0xe04e564fd1543e9d77f1c30e1bafc86e53bb05a0,0.101346,No
0xb50a6297273ff4b6960946c44f2246cebc6e0694,0.101346,No
0xcc91649209eef736ac8b29fb40eeabd7d08c1cbf,0.101346,No
0xa070597c30f4106531f90337e667a05e6d3b460b,0.101346,No
0x41d6c2d0008d60308cb7f5227d4117eeffa0fe65,0.002097,No
0x90fe852b5c5160a40ec64e20f408c1692ca7106f,0.101346,No
0x79669a7fb902df0aefcd2a6ce8b20140583f8b68,0.002275,No
0xda2b1686bb03b23304848b75f2c8c1a3548588ce,0.002032,No
0xb1e466ca3477c6343f57e2b1be1a19e931ccd9e2,0.002153,No
0xfd1ad311e35089ee7fc4120d6470ad3132205ec1,0.001582,No
0x1a619651c600a82f8cd15aa8ac63f6bef505b773,0.002177,No
0xc69221276865531883dd9787662f671ebaa51a8a,0.001799,No
0xddf67a4b3b6038b8b042072bdead6c7464771d6d,0.303957,No
0xb5820a6b717b98bdedbb5f2a0c1c9f29fb4aaf52,0.202638,No
0x3e02064ee2a56687c3b389571c084a69f0cb8cbe,0.00143,No
0xf7a07c6a8891333f5b6831e549380b768c37e97c,0.001772,No
0xc0b53221a7dbcbce68441c26ea4da73266d6bc20,20151.05074,No
0x79b0c26dc2c18af3d9588b3839706e42a86d8ed7,101.293048,No
0xd368333baad5d15b6890a9b6fd1be11fe9fc85e9,1.00E-06,No
0x1845b445b63d55868a456e2b3881b9e73cc2f25e,70090.57031,No
0x1c815d116fe759a6d3f46fcf3cf19b8976692fc1,0.022795,No
0x93c20947353996eb928af059c07546814a7f88c6,177114.6856,No
0xae3db4a7cac3ca4b1b5fc45b058797b352879747,36047.82129,No
0x9fed225115a1374c7f0faef307d471c80fff1893,1221.69114,No
0x9ab4488578b3e9de3d7c44058fffe21855fdaffe,68400.62388,No
0x18127e870dafccf3b82f58d54c6b9b6a916d5ceb,27.673172,No
0x5d0ac389c669d6efe3ba96b9878d8156f180c539,20.551508,No
0x6f94b5b0b97dacdc16ace3428f3087f9de35e8b1,1.00E-06,No
0xa07a6fa6ae04022f289cf21fe70704f677f517f5,1.00E-06,No
0x08f95d3df004b73ac1cc8a61a400cfd581a82e1f,2.00E-06,No
0x51ca427770cd5d68a091595074fd6e4aa0056ccc,3.00E-06,No
0x975779102b2a82384f872ee759801db5204ce331,410500.271,No
0x3e0ab0f1daadd7adcc411b717ab01cfa5ed1d65e,151.511257,No
0x5b613e53dfc751cb42b6540dba5ce7b83cf1de3d,2276.406584,No
0x9a76058ae7fe26fdcc71da1e7cabf6ba89667623,75065.6021,No
0x3c79b2b9693acfc102d8b5ee08fa3f8d2ee104a8,2551625.412,No
0x7aee63d31d83d3b86324e6f0ffdbd6568111ca43,15233.25264,No
0xc931a43b7427a929c094841956c674d32cd61fd4,0.487271,No
0xbd6f5bdc401ab1ca811e40755f4a2ddad75ce2cc,0.045384,No
0x4f942119e6ab0a6e4368e795d1d64291a3ff0da4,7.6141,No
0x28ead95628610b4ee91408cfe1c225c71ab6e7a8,0.000105,No
0x1f65c21b735efd5a38720f5f0e11d65c1e704ce4,7087.06886,No
0xe9a788dacd3de5cf4bee7ec2fb3cd36110825464,234.810009,No
0x39b185fcf2b7eff74cfd2a48be043f5b55c44bdc,351.533503,No
0xeea30dfeab54a05434967f4540cddcd61dca2d21,67182.97327,No
0x718fdf375e1930ba386852e35f5bafc31df3ae66,39877.83467,No
0xdae92dc8849921ad2f6be522e98fceab4b4f85cd,0.018116,No
0x38adc0da3e1f4d60fb9a79d4c0e5a9b5a2621843,0.05332,No
0xc4a6312a5d5af3c03d546fa287fa1f883b3db749,703347.4673,No
0x2e15d7aa0650de1009710fdd45c3468d75ae1392,283302.2548,No
0x15e9db74b3137c87aa5e6f894fb0edaa7a6c216a,5.03751,No
0x1beb1715899a355dfca4c763080e88f35286d025,706738.5453,No
0xf0675f1fc89776202db60b49ef94b84f68f70b78,0.002816,No
0xaea61dcd45cd299a8beb0d42484344fc20624e95,82408.88174,No
0xdaa45cd04ee600f24fe0544de4758b617b207572,3.262122,No
0xe805b7459fe13f42e91e9282b8b4af010c9391c5,7812.998992,No
0x6be1b4d8eb651da732682346e4eab6cb870e3992,2393.19232,No
0x88ed4ce34fc3f54a24768a5acd08d59ae860e079,62539.73836,No
0x75b58da9e5c601a35d1aecb3b873396062d5ecd9,956.536632,No
0xf7c668dfcaca968f2ce01226ddb15eeb7210cf1d,30.30593,No
0xef1d0c6244e7a8c9640b08758a8425b5d2a5bdcb,0.006805,No
0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,87324.0849,No
0x68fdcaa73c38ed958401bee3f540052965ed20d7,7089.503046,No
0xbb176e0024932194c05210d46b65c9b3bf966ada,1677.410763,No
0xce9bf1dd37962863c485091d3c5a37cdf1ba681a,7874.826549,No
0xf75fcd9849d3365d436d0cd889ed500150c9482a,57.859352,No
0x14d92832265eeafdef9e526356fefc90105966c3,4567.011764,No
0xeeead4663e25ed6527c2136b42602fed53d09e03,4.482492,No
0x6bac48867bc94ff20b4c62b21d484a44d04d342c,8366.609891,No
0x870c597d1b52dfc977169778a591f1170b3a2338,784.179464,No
0x478fa4c971a077038b4fc5c172c3af5552224ccc,58095.01111,No
0x61a1b7cb752b133d599fca50506518beeaf5cd08,260284.9132,No
0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,11802.7383,No
0x525b41c72c4ea3af9fbd47ac8e9f1ac87364908a,20754.12621,No
0xe41306bd435361c348857c06ed26c1be3e2bd761,0.008029,No
0x91f74306818231d54619bcc77dbbbc4e784a5aa0,4014.649266,No
0x962596921cf29c84e6115c9c3e895c96c2319c07,415.35809,No
0xc4cb9c709deac4ccba0eee788a1ffe65bf84b38f,5.027371,No
0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0.152548,No
0xbc75767e2c23fc834379c4599067dbe3174fe5f4,57392.33972,No
0xc71005ab62311fd6ee8255c8a38d1b441524b885,1.872877,No
