HolderAddress,Balance,PendingBalanceUpdate
0x1ae4643122b210943c5be1d9b18e70d56946e6ed,0.004839575,No
0xef49fe20949593ed1767aa27e6d61649d6574835,7.109380236,No
0x9824697f7c12cabada9b57842060931c48dea969,475.0354258,No
0x7380c1ed753ad1626bf8f3d7d445f5525a2f773b,2.001745658,No
0x912755d737df814b10f7ad7ff7b5e351b6cb3ff2,3.007880927,No
0xa303bafc6ceaa68857ac7b9f35ac465961a74ef3,22.32366347,No
0x79b0c26dc2c18af3d9588b3839706e42a86d8ed7,5.004314176,No
0x03fcb608c9c6b49bd5659707fac2ea450fc514e0,0.006331109,No
0x8f47bd4091cc9ab7d921d43884f9a11b5db97f36,1.15E-05,No
0xd817e4c81d7263b72d16c6f7a95c2f16fbcf3a06,4.693083994,No
0x7f4e21b39d6506e333b9b470b3fdedd4fcbbc6e8,1.021756791,No
0x005f16f017aa933bb41965b52848ceb8ee48b171,1.982095065,No
0x2a41282434f89f5bbf272b1091a7a0cefd22ccd8,0.961960154,No
0xecade9f17b5e17a730ca66fa1dcdd03ca5be71ff,0.996323128,No
0x5234b2a38578f5f632ec7e231f7b44a7a6d1e9e9,0.009733207,No
0xf771d13ce3c98d16cf09a15917fc170d5fd3fb2a,0.568391124,No
0x525b41c72c4ea3af9fbd47ac8e9f1ac87364908a,42.75330396,No
0x6bac48867bc94ff20b4c62b21d484a44d04d342c,1.252604011,No
0x1beb1715899a355dfca4c763080e88f35286d025,14401.4992,No
0x359e06ca1051e232efd92b0f82ee2fd5a6c4d8bf,150.0000165,No
0x975779102b2a82384f872ee759801db5204ce331,5683.38678,No
0x0630e9b2c3ff1184d4785102952ee54c9dac32d4,40.65828266,No
0xa57033c944106a32658321ec4248ae3571521e9e,50.00000444,No
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,6.097948211,No
0xe69c2f976bdf4eb965f4807c03eedf810fe7c97a,23.4114399,No
0xf7b94424ae368e28df5c1e9b059c4263e1fffe44,493.9829575,No
0xc69e49f64bab2b1d2e7fe43e2511729fc9b8dbb3,4.819650862,No
0x26cb7fe73872d7962d9d8f936607bde613b9a13b,19.9999996,No
0xbb176e0024932194c05210d46b65c9b3bf966ada,35.54816868,No
0x0b9aa10c8d5283db8ea4300feb2827c0e5d2d81c,1.488100068,No
0x2311bb3fd5423ab1e24970ba3daa034387c2faa6,5.522484285,No
0xdd1c5aebd67f3c662fb6487df60cb5fdb1823a1a,21.13929858,No
0x3b04176605049279857e9edc7b542cae47e476b8,7.060000351,No
0x5ce259aedcd14038ad2c35ecaa7b6b2974d339ac,0.001020843,No
0x134afd2ac1fd7ba481bea8d1727d851c0d6492ec,5.639433451,No
0x3bd5e344ac629c9f232f921bafdeeec312deac9b,13.27956243,No
0xe64089a0ccc2d40af1fadb6e8f7b6f9741f51c7f,6.758280311,No
0x870c597d1b52dfc977169778a591f1170b3a2338,8.68E-10,No
0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,302.2343247,No
0x365bc7a7b4d8fe5d45f77ad67bc5bd4f9a748c20,16.3343395,No
0x58502052c920ee837c3ca71ccd7cf8cb0457ca9f,8.919428977,No
0x7b3012531aaed7b48bc9bfbc1cd7e7f20b1bb5b8,6.508631346,No
0x17aa7b75e619ffc9fe0981464c158ed978eeab16,115.2975323,No
0x75ddb7ab958135bbe2dab48d6286826f6aa5e3b4,30.63986753,No
0x91f6f271e8f314f1846dac54b6f8f455420468ba,1.181499906,No
0x70723b24e4c94daccd24949d9c2515f69ac7dd53,5.809032005,No
0x43c70d3e6002e0d6a0dfcb449950f3e7101f5e86,17.85430956,No
0x5a4ddb0856fee6b33f11cc264f369e77b0f0339c,9.927146883,No
0xd7ef97efae5ad0a1e419ac5cc4bfc553a6756669,3298.415934,No
0x41374b389772d5aed41240a57f5ffb087c6bfa93,21.80501089,No
0x7bbcb719382875ddb6cfb033f388c1363e055bd2,10509.07967,No
0x6bad4881ef149fa2deab68209cda712202b02402,1542.977641,No
0x1fdaf3d9e830182c06317985164519aabdccd1e5,6.159178164,No
0xfd8348d1e60c9044028bde75dab0a9ff05e6aa03,19.33739669,No
0xa752fb50cf4d08f8e3579135da97ba7137bb8a4d,3.25E-08,No
0x7de3edc8fe47f8a2ac06e3d8d1ba35385946f162,5.952385896,No
0xde670a7b89b532d788bcd1cb27513a8e1b016793,4.116125084,No
0x4c621f970dcca64e6776ac9c7fd73baed2f3215f,8.946909412,No
0x81b47c0803e94768bdb05b9b00b18d609579dccb,31.81150296,No
0x3cb8ef313491b4c7795a698e6e623c49acb6b021,19.98809092,No
0x56463d50e1d58b2036b0dad19784df57d1aa6e9b,2.436420398,No
0x41c9fcdad663947f100f692c9ad63aa109f299de,1.000000046,No
0x0c2ccccc447e7b86524f73c20ebac195e721c584,5.185942876,No
0x2e1493555dbdb58bb61589fbee718286d7e690ba,4.872146256,No
0x92f93fadcacb86f6bd163a87a0944341b838cc62,10.75756096,No
0xea651e5b72751f1d2e36255f5f59792c84cd856f,42.06936882,No
0x3a25e701517e713e99818a169a39339fc3eae9d2,3000.000155,No
0x321114becc534f55ec1e2cffc246de3de3821fce,0.948320269,No
0x50b17bd57edde87d1c1dfac65549a74a995e0a18,59.54710725,No
0xdb76ebf2a3f4ebee3ddc240e38b8441be694c9e8,1.000000046,No
0xf3e28453c74609cd275de994bc5bbae3ccbcfa56,102.048696,No
0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,125.0547433,No
0x7f0af2bdfccbfdb0704dcc155f4a9453d2097289,2.83E-05,No
0x367230ed91ada185a3b55fe98890f82757659908,11.99924093,No
0xaf568b4acab91a8119994c69b86648271346796d,5.653542285,No
0x890e3e3f3747614274704c2a398c204a1721455d,3.982000183,No
0xf534faa35eba79c18a99a9b474c172be813975c7,39.79311134,No
0xe90e640b09fdef82c3e33f2ba2d80d4a784ba0f5,100.0000049,No
0x2061530bdd693b359761b378b05e1d55abf98c32,21.61429855,No
0x15f323f8f94e1a49895740c7535bcd71181d39b1,8.65E-05,No
0x26c6a9d6d013b9719002026b32d4ec7ad9d1f264,998.0484005,No
0xa0055cdcbf9a644805e264c6d64e25a0657ee58b,5.000345344,No
0x1e313878498b9cd2c04f6594a2a288374953e93c,33.31176678,No
0x67922a9561423548a9ccfd67ad80d6c637c26bfe,50.00164309,No
0x85c0c09570c955f6e07522e9ad6041716cbbb7fe,0.94536928,No
0x5a163a7c9398d70fbfbe1e7c7e486b12120354ba,20.25923675,No
0xb29678d4956ef3ddb3bd017002127854c3c9266a,1.084010568,No
0x5671fd45912a2f93ea4d1706a4440898bbdb7335,11.05584427,No
0xe38d5dbe5a69b661b97b645e8392e30d4e42a680,1,No
0xe39b04500d45d489cbd2d44d33aaa71e4b044208,101.2054546,No
0x84611170861858aa04c2dcd5fea79fa062f38356,4.393529871,No
0xa8b740a1587f084151d90a9c041e4cca5af205e0,12.04441325,No
0x7bbcd348b8c5df9cef2e142196d65adaf7e13895,0.921686771,No
0x2e1fde82efc7802ed381c6c67e2b2cb17bb45f7d,3.368167458,No
0x8cf43ae56733529d8650790187b37410fe44322e,10.00005504,No
0x16500a5b9ece46d09a82046376a7ce751d3a2cc2,123.8416492,No
0x43799e28b96d18548b496558bc816a3f88c8038b,1.188350105,No
0x6969695e6951cf16aa2502ee57144967dbefc3d4,0.007492479,No
0x32261a273f5f85ca07908f80ab58aaf3bad18200,0.201266238,No
0x5869fa78876b4a03deb28c7fb1eb2529ac0028cd,3.507196759,No
0x6769e890a47d26262378301e869afbd30b890f65,25.00000093,No
0x48eef9794640a46c940d10afcaf528cf9e577096,6.200000219,No
0xace90775e7024b2b34268d4ce2e2978ad73cf2fe,0.018453365,No
0x2075f070efe2d08ac0d2598885638577c7e05df8,2.000000092,No
0x4900d62465100ec25e7480ca31da2f3f634ba58d,61.00007724,No
0xffb827fd3fd24103cc1a8b1db2f968369e75c00d,7.039020286,No
0x7cd001f00f0b160b5d17234f6346e55d9b0f2b9f,11.90668709,No
0xa53d42a4017c7371cf86c4d67fa4abf0d181c649,25.00246579,No
0xd95a49409529b1ee533c9a1166c9c669f21722e6,20.06318541,No
0x3b63119828aec7627f93bff16a69da615e798429,0.979197632,No
0xe805b7459fe13f42e91e9282b8b4af010c9391c5,30.0000738,No
0x6ca9dcfd66d106d9fa58b8cde114a449755eef53,0.624573645,No
0xc723b407673e10c3614906b39e72c03a2b3fac9d,18.61339323,No
0x13375a3901b4397d6bb59d634417cbb7de2394bc,1.069855123,No
0x84e94f8032b3f9fec34ee05f192ad57003337988,0.003392496,No
0x56fb6f6b3dfe52ddbbc9213ba7009d907aaa7865,0.103750005,No
0xef9480da0d29c321bdd373e5bc952b119caf065c,1.005341148,No
0x461e820956223cf008051ce8506f01583a09e006,0.248454261,No
0x30cc8552fad6a705bbf543744746bec4b2fde2dd,46.13508437,No
0x735de4bc9fdd2c50ecc923ddbe3e736864ac47e0,0.020000001,No
0x0e93ad7c720177d4e2c48465c83a50579bd521c1,11.00469899,No
0xc8ad003b50925fbfeecfc40830e1628268b703ed,0.451515255,No
0xabe780bdc3872b4dec16bd44b2bb999f9151ae28,984.4905646,No
0xa28d53074bac5d3c8df4101076d14f0b3bed5fab,0.279067464,No
0xd85e0899b35063e51a6e66074e00e02651c9a852,2.255102767,No
0x68ea3f830aeb76bdfc5b5041772341b1665667c2,54.41644946,No
0x39aa55b8466423524dbc0a9e400a22ddd92ea2ab,1.075848471,No
0x0da0782d67cfd5afc11c1fa23c7ac5db677ac19a,4.422454915,No
0x7a5509e03b1a9d75a4106900f5a014888833dc91,34.96021653,No
0x680800f9e4a4bf3d61856beb12f58f0f62c99257,3.78186572,No
0xf47d45b741ec6eb44e0a55fc5ee128b9ef375afd,1.190019846,No
0x971a7b21dacc13a028358560ca93bce898c03af4,36.30306263,No
0x4de1fe508ddce76d6ca138cee3db6ef3370d5e45,9.570353466,No
0xc542cc1cdf2d93e244e2d71bcbbdaf1eb5da5da2,7.444741805,No
0x33a9b99d1d86606ac4e4dd84bc1276438cdf149b,1.106000054,No
0x4a080fab976409df9e780b68698203f01d6191d2,3.990000194,No
0x7aee63d31d83d3b86324e6f0ffdbd6568111ca43,110.0787016,No
0xd6b4a9d889c10d9451b03d07da3bbfcb1306376a,233.4998981,No
0xa3868eb41e5a68071d0152a76663b4fe709acb74,2.225119183,No
0x0ca4c8c401f9432a5a3d666c27a899ba97c86f17,10.40000051,No
0x34e15635a4de3d82da31a4baeb7b9d465017dc63,18.50307235,No
0x5ca8493ba722360d6ffc935d8d185cb0722084e7,21.93810309,No
0xf026941540e63e3d5d614d1aaae5119da96cc95f,6.000039957,No
0xcd79272e57a870c0b1f69a8c840244364c4a0260,6.490902049,No
0xc3bee8240dba8b0e5b2f4e06090a7eb1e18d4ace,90.62221775,No
0x46bbb9f5de1e854a80bda9e2596c4d2530418b99,8.353930537,No
0x3f78b1bae2c0be0a30328c31308f2b651341df7d,22.10006992,No
0x67541fc804fa95b42fa2cdfc58283b2531277c99,5.575049158,No
0xeb381fcfe8c91ae62c98ff4acbb7fd14bf1ad2a0,161.8781209,No
0x882e11f884e9d221706db9a36ba4856292b26d87,2.015434258,No
0xf6bb3129702137c4c5435ae4ffcb86c5dffe68b5,17.30308081,No
0x127094b40d413ed499d460bcdd46ff0c55071c75,7.18039433,No
0xa2f37a7842c6cd1b0ab082e7b06d7b058c5a241c,2.000000097,No
0x8e551ee9efd11c69bc21bff1f35ee7b12ba1784e,625.8417378,No
0xd58308b79cb22b93f70dbd88aa5a65d1859adf9a,1.702731243,No
0x9ed4ce6232f0c4d267ae5ea526fb9d9dfe69fcf1,1.000000049,No
0x64709afad07004beb53d76ff26c5549a84f3a583,211.6885171,No
0x14821607474625c02f53ba0c9913e588239fcf95,49.00074779,No
0x971ea075954f8c4864395a553f10fdb9395a706d,7.000576082,No
0x87cdd83c85283956be7627f269d5d7ffd7e772eb,5.228248629,No
0x49848c2eaba520dc3fe7f214f11a233b6d605ef4,4.500000258,No
0x36d70a0387aaacf3eb03667382af89e5334e1789,452.8892725,No
0xbc8e2d00d06ff3b352272b09e7ca0efb2c48572d,5.428279853,No
0x9028421a2969fb49af5a6e1fc85c24a712485246,14.03504543,No
0xced2f0dcb70757339f7072a3ffa08a4a73497435,3.329179713,No
0x876ac82eb4a23d955673b6a5944241adc3ea501c,9.213494028,No
0x33a1e3ef6f38b66df5ddc3ea9fedfe7c181e1db4,1.000000049,No
0x99a4f95400b9c7a77b49e9db6f44d0058a65da8c,1.000000049,No
0x04fb136989106430e56f24c3d6a473488235480e,28.1743026,No
0x86a4ddac16bbef9bd1e20a1c976b9fed06c2c9ce,184.440242,No
0x774a9f89cdebfae9a02d8f471998559bfcda3c3d,0.006671631,No
0x4536d05b106a913d290a80aab91058f063cf3a68,5.189949699,No
0xdf5a0f3e5a01a42804f3f9c574303dba5f859671,2.224390099,No
0x08a0c409d475f9f1242a76aebe20e76edd7ce4bc,37.93793904,No
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,138.7881712,No
0xb60dd5f030b68beb38fea0c414771acda899fcaf,30.24210242,No
0x91c8c091d0e421e236f9bc14df47588532921100,36.88359044,No
0x9978f55ebc9cdea2aad852214d0b94224f8659da,0.800000007,No
0x9993c65221dfb6cd386545500c4c26d2a875b914,2.031064768,No
0xe103abfa0f867e53cef1ad2cb0dcbc193b385a93,317.918385,No
0xc66a9f462f571562fbbf6453a66f7499c2a505d1,2000.000097,No
0xb494d78c12af4954e6307792ca400fffe3770600,0.696791042,No
0x840f0e8a7da0e030159edbdf4a88e4a4a416cfad,5.770000281,No
0x5b9de7c6b24f1baf04b3bdde9f656f5550f6c9eb,1.469430209,No
0xbd0922d4d895fae0322fd5ac137126bf56fbcf71,5.368930132,No
0x4ad087aa85980ac2ad2659193dbece1d1308e0c0,42.02776794,No
0xc32fec31b9720ebe2b4ba49a4b1800287c37f5cd,2.591873407,No
0x053ab16a247321e312f3a8a2a0a8abda48707241,2042.200124,No
0x58d49377c74fe5aa1c098d9ed4161248b73faa30,4.840000236,No
0x3fddee6383e30571e9ce36112b6c70aacb70aaf5,10.68510228,No
0x3efec9925973afe87cbfe219dfe31fbba4266369,23.98091041,No
0xc15c4e626f05112d1af9f7c505554d9f8ca8b2a9,1.05204934,No
0xaaab9f48434440c38bae35a876c81410d5f48a65,0.361811914,No
0x3e62abd8396c9ab1158cb1da8b183ce6f3410140,10.56245417,No
0x0aaa140dc2d225b93434f62d2ab20d8b731fb1a3,2.006613228,No
0x376240be4abe4794dd663b2113bd40e8077c552a,7.496603535,No
0xab5e06096f58dd17f4761aebb1120368e6b77a80,30.04830254,No
0xbfe253c6166021e6258265d4166636f3c9219533,8.942870042,No
0x385c2f97e1c92ed874621844920f330834649f6a,3.589638474,No
0xdceb0bb3311342e3ce9e49f57affce9deac40ba1,14.44342046,No
0xae8371d0973788dedd500efc0235812989c70842,4.042875127,No
0x2082c5a3c08a4d5ade0ce779e24b463daa241646,85.93365713,No
0xddd9545bf70a4ba68e0afb94129945a23e3ec6e1,4.451972459,No
0x0230d420819b2654845fb9c570ac53c969b6c386,59.86521032,No
0x0ffeb87106910eefc69c1902f411b431ffc424ff,9613.507097,No
0x496c05a5bd886bf1c1cfb061a23d0f7cdaf119da,1.365749303,No
0x58d6288eeae05ece61a2965f8003382a89395c78,8.718792881,No
0x5e06bcbe94bdb8b79af82076ceb06df5495b4088,26.43554188,No
0x84d76aa65bd005b8a433882d4142a93af010c0a4,24.61400132,No
0xd7b2879c8922cd704e41e8cc1f18f6994d6b7c36,627.8673588,No
0x013e68b23bc846a8b7792dd238ba9d387efe3392,1.000000049,No
0xe5cf46065070b974eae805bf8e748769b7a1479a,2.209856883,No
0x4c5a65a097c9121bcd387477e8bd15c99b962286,2.371209787,No
0x03180215daa2759cbc86f2e487b25cca2883566d,7.60367037,No
0x5aae1335627118db95fed2bd9b69320c1962c0f2,359.6072265,No
0xc3e25b4c71e64cff7856c1db28753d9fc66d5222,2.960094204,No
0xbd3d292f0510fef0f93619b12bf999454a5fab04,7.042261419,No
0xf7de1eede3f7b46edb6f851e0227127482446359,6.602365161,No
0x31bc74806e7d7ab8571d94b2dafa5d6734a6d1e9,913.1531895,No
0xc8ccb901ed630425e55655cff17244b158c360f7,0.26477983,No
0xbc22550e0b4a9d1bd236d83fdc34f8874436001f,2.386418892,No
0x4752e537ac14798fba007595e97d7f067f3f5659,113.6676961,No
0x4bc8b5942eabeaeeb23147af155ec69733ef2f6c,1.277074347,No
0x59c603de4a12190696da9cf58044b14399c03e70,1.184923942,No
0x435c5cb1fa23ad1fc68f2a6d07ad567b9ad58244,10.81917654,No
0x87a78919adc0a79303940418a9c35ad7a5f31561,16.00000086,No
0x6b3a6e624e660dbb69f4cf2fd3bba760e8ebad56,722.5828582,No
0x071d4a7a2eda86d012542131fac3800a8d3980ee,2.096192062,No
0x63252d7ed07cd0de190b52861f7dc691e2b86983,2.112881411,No
0x5bdb04e9c760123f40512ee46b672577c0bd4905,146.8854855,No
0x3c9359a4070345f2f418023b32acebb153d81888,8.642000421,No
0xde461c8b374207491e54c3ac2f0ca8dd3d7912cc,74.71457562,No
0x1b0665ce0acacf5d5ac970df33e8e8436aa11f37,0.583716816,No
0xb24092d177b95ff7a9002c9440de11916258fb50,13.57670882,No
0x11750fef8260f861f12154caa061de8d45e66327,25.01699562,No
0x4ecbcdce1d80873b0a83e808ba2ee2be768e7d83,6.000037013,No
0x3d5773b53f0dba797aef2d4c1d4536b57a4dd28b,17.2247916,No
0x6427c36173262d1540443951ea0493fd3a8df075,0.031351593,No
0x4ec741b83ec1f0b491152904b1b8383c2975031a,0.071374413,No
0xa06708cd641ebe8ae511c49a960f8db49503e1d5,0.201193189,No
0x43b3588856ac370a6c152edb0b717c089915b9b0,25.39708715,No
0x98fa27e8d93dac5fb96ab21109f7d01773fafa58,190.564572,No
0xf6a145bdd21916491229e9c8617cae222c90c30f,8.284401136,No
0x5d1132bfc763574145ec0eaa2d6152681e2fc845,43.92090875,No
0x96942e59d8f8b5b92c257bc9c8e6c36b73ebb50d,0.783350909,No
0xbf6a3cccf78e14d7a062374b6e24e953f7055f2a,0.15021622,No
0x645bfd53ff18056e24fd21a82773f171e3385ad6,2.32069179,No
0x095e5d0fa083bf92f09e590c899aa962dd1bb5c7,2.767912764,No
0xffcc886d4a19a3283df6f73edb8351b290c984ae,1.702307929,No
0xa42b52479a66bc2c8b6899fd2c20d3823cde0ccd,2.000000098,No
0x1c08b11009ff9cff1de422de4627884c9baf2605,0.542795523,No
0xcec726da64fc7e5835b61f0429f540317cfa6b07,21.64105916,No
0xd0b8e7c6b84364ecf2b90f41800339e35ec5bab3,7.080714064,No
0xb95d9a1366f8997ecbfa65b8a80ad534a1fbf94b,0.025793306,No
0x30fe622750e55978c9c4e6128758c2ab1bc67c7d,1.062500628,No
0x30ba75dd1cb6d49c1b5b9e6445ed42cea0b25acc,5.592381614,No
0x751e7c8d4878f74817dfefb381c2fea0a913a543,29.35315753,No
0x945f4f35eb97a7baaac343e07de61e9697adddaa,1.311787074,No
0xd5ce76bc6b5dfaa833c47fab9fed80699c7301fc,1.149770133,No
0x0b81747f504dfc906a215e301d8b8ad82e44cbd2,44.90930682,No
0xc4c92ef9fa1e221d714b5304d76223626fae8475,4.391014236,No
0x57f589dcbd0fd14b4528018f8ba6777696d38ecd,13.0301162,No
0x2a0fe05a047207b800af1a10fb043184d97429ff,3.275000307,No
0x5c0d22c581a701bd829523324cb90e9fa870b79b,21.08759486,No
0x88a481b7274e9ab297c8845d14596df5be1cda44,19.99999965,No
0xb6faff94adff7daabdc751c79c6bbcab07667ddb,2.490000122,No
