HolderAddress,Balance,PendingBalanceUpdate
0x0000000000000000000000000000000000000001,0.00227,No
0x00000000003e04625c9001717346dd811ae5eba2,0.001045,No
0x0000000002032370b971dabd36d72f3e5a7bf1ee,244.935766,No
0x000000003ce0cf2c037493b1dc087204bd7f713e,92.162828,No
0x0003f46779806fe779e7f30eec95dbdb4d45840b,184.234981,No
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,999.090012,No
0x000660cad76200a2e326f53e033919905e6c50f5,4.70E-05,No
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,82.467756,No
0x00114cc85dafdc971864998e4da8ed55d9dfee68,0.002077,No
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,282.125121,No
0x0018583d7654803d2c59467e10dec5f70bbe1851,0.000231,No
0x001875a076b3cfe1c9535d76b0345c16e3d61118,1.100409,No
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,100.091375,No
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,0.009845,No
0x001d56cf1783d38389770c9115046f996befb011,0.105417,No
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,0.020113,No
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,1.100409,No
0x0023d9ffe7d793895c5da5833d56c737832ead2b,14.997725,No
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,15.109362,No
0x002775390698ef16589bb22bba37ae7906ae2f36,22.694585,No
0x0027c6cd01364a3c5d29f72269b36dfe85628193,0.010238,No
0x002bb13a55bf4525f02717708dd4534ecc475193,8.856421,No
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,0.011574,No
0x003094a91a3b5523bc601b221f80183bd347e9ae,1.100409,No
0x0036de3c2b74b5c9f9907c42dcd8253b1dc26c27,0.002073,No
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,11103.03699,No
0x0037c3c26e6c536215872c6224550856b16b52fe,0.010231,No
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,114.127963,No
0x0038d71281778369b3e3d0deddfbe8991df6eaa8,0.002077,No
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,1.031123,No
0x003f866e50e94d72aa794088b9a195de481ffbff,0.000108,No
0x00405f7b768a9a6b81e8060a17f0550501acf6be,3190.309126,No
0x0048e6fd005224e7e9f00058c630307f0710a84b,2841.896086,No
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,0.300392,No
0x004aa6064c750e51ecdb326630e7e47a1dbe9a03,0.002075,No
0x004d71c111862702272e6beccdaafb07c9b96c37,22647.45573,No
0x004e730f1e7fb3325e5d4b54a30074a294283755,1.043433,No
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,0.007464,No
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,0.000104,No
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,1.00E-06,No
0x00552481817c28f473f4cc61538db6536015d906,1.100409,No
0x0057abf4b6b95cd42cb8c197e78b934d45679432,1.18124,No
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,588.89743,No
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,0.011583,No
0x0058efec547dc96be4942ad5c3af37c713b67196,0.002077,No
0x005a61772557bef9a3e65a7b87eaccce34f2700e,0.275327,No
0x005ab5979532d34dc60a4582597464df0b5a7c87,0.015075,No
0x005ab79a1b5982604cdc066565499d90c550e001,0.000201,No
0x005ae07a1782019253917d76334a0579ac3a9b64,10865.55253,No
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,0.011266,No
0x005f16f017aa933bb41965b52848ceb8ee48b171,35.656868,No
0x006002bafd83794a35b3d63fb00bfce00f4557ed,0.017078,No
0x0062cb1c249a8579e155794dc86960e4f88af402,0.112356,No
0x0063dcbdc19667c8e78e638a05b5176e3828c67b,0.001034,No
0x0065fb0daffbc3025516415183fa808b2b40b3fb,1.016583,No
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,1.048726,No
0x006a310554681273826624361a3177cd9f3aad1d,1.099661,No
0x006c2c0e61211c89b2ee1c1aa79bd2ef21659bb7,0.010259,No
0x006f1973f3a2911fc15569d7787f51fb114db606,0.000231,No
0x0074100055ca51c9c978a1c57f2a02b0575a08fc,0.000306,No
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,1.666937,No
0x0075bc5f939ee85adeede13d2636abb98008259f,0.002073,No
0x00795ff7870798a332a99c3969406286259dce8f,195.319261,No
0x007b57c235903c277637f87b1efcf2e3c370522f,6.00E-06,No
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,2.859328,No
0x007eda4f56511ee3c26c76c8ea8215fbb9bbb8a2,0.112807,No
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,0.01152,No
0x00847f96c75f1fd63f6d625a3342ba0123b20200,0.000231,No
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,1.031192,No
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,0.000518,No
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,3.24691,No
0x008a34511b9808c41237d7568e409141ab10796b,71.073451,No
0x008d2d57867efeba246e3bd8034ceb8c8f596950,4.106597,No
0x008faa257fd02ff7b9ed19e4bd16b2fc4f71a98f,0.010262,No
0x0090ca02bba03a52241bfb641cc575bd4990432c,1.100409,No
0x009601e2693b41760643a43c18f77361eaf334e9,5.00E-06,No
0x0097de4b4ca7432c2de3df7d4232bb8f35b2d0ab,0.030396,No
0x0098b56dc561854ab6f8e0d6796137dc6d808b68,0.000103,No
0x0098bf50fb96f428faf3e60e67c06eb1ee07e336,0.011444,No
0x0098ec1a7169780c8f0c0962fc0704fadca3fee7,0.000206,No
0x009b81411b712144707098f66cdb1e0db95481c4,0.10453,No
0x009f79b5d57ee262330848096916e6a7e2a28eca,0.015699,No
0x009fd1cb55a0af9a9a645b8140a7014b46e6abda,1.417823,No
0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,22972.72876,No
0x00a09297f06b3790a37cffb2de91a0fccf0d5bac,34.705658,No
0x00a3141fe0c2f5b67338cf9da496d1b3a65969e3,0.17,No
0x00a73c4e596bec4c4068a9152da71e45480b5450,0.005199,No
0x00a8e50de90d41454813722ba73ab5d80bd01b10,0.000201,No
0x00a8fa7c346b03829d535afb74c1b24c5f589fbf,0.020697,No
0x00aaf9815a0828799b8efb1bdd457b31321d6959,0.000208,No
0x00ac60244df04dfc07146f037d14f93320af57c9,13081.41537,No
0x00af05a74080485086d370d9c65d246f0f906528,52.818911,No
0x00af158367a6fcdb1a367f6d503e05799f340881,0.001067,No
0x00b1be054a8ebe834869496ce0f7bbfe233789dc,0.011555,No
0x00b294517a1f6e6e013fd78d4252c2aa8aa72836,0.000202,No
0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,0.731659,No
0x00b878d53e8816048eea4c74603932a1dec4daa9,10.000001,No
0x00b89bc301c399c1ba531689c71a09cb363753b1,0.011808,No
0x00ba0f9e3b612bc7b6712964848f2b1d3e75bbac,1.100361,No
0x00ba93361a625e008023f30b6d031d6423f99140,1.00E-06,No
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,334.062822,No
0x00bdc8be263d20bb3a83aaeadfef258dd409e2df,0.005849,No
0x00c26a3e7117cfe0e4afacff2a1be9e3d2384c6e,2562.60278,No
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,0.020175,No
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,641.360446,No
0x00c444bc1c937dd966b9c581bb804e1392251a91,0.1,No
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,2.311769,No
0x00c4db45dda03de5bae5417530723fd7dd03da3f,1.04553,No
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,4.821667,No
0x00c7e8191a08b6b11725b459da2d0df60bd7c453,0.001027,No
0x00c8296a8e11ff7583bdbdd8d26fe7d45a19980d,0.002082,No
0x00c9acc867f576baf35e96521d139115b316a48d,0.00057,No
0x00ca762840f8e7980c75b834afcef1fca0cc1df6,0.002073,No
0x00cd0e4b9f3f9b404f6d6e87e3bcf6d9ad56c675,0.010371,No
0x00ce56c1f4780f46309b52054454a9ec913dd31e,100.000001,No
0x00d1d5b13cb340174e2f560387ec14455df24f6d,0.01,No
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,1.119617,No
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,1.046023,No
0x00d3addc7cb1637c73359d41949a1a369d7f092a,1.052478,No
