HolderAddress,Balance,PendingBalanceUpdate
0x000000e28faa823d5b53ff6c2922c28335840375,1472.460151,No
0x000c8e2871750f458bf1de8ab528dda09bc95db6,6.51E-05,No
0x0011730224657eb527cf736039854c3a3f140e63,6.83E-05,No
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,4863.38438,No
0x002775390698ef16589bb22bba37ae7906ae2f36,44.03230496,No
0x002d2715b179d0db3e17cc28317a98f2f65e6884,138.000001,No
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,0.000239159,No
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,427.498628,No
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,9.689419068,No
0x004afb002e3fb33c833fc16b6b63103bbf97312d,4000.470233,No
0x004d71c111862702272e6beccdaafb07c9b96c37,65519.88205,No
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,289.9415592,No
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,2.00000003,No
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,9662.226506,No
0x005f16f017aa933bb41965b52848ceb8ee48b171,425.777825,No
0x0063d9477fd76b7c9732917b3b884d918607a804,50.00000049,No
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,2228.77564,No
0x00677d8b6fda25b199539633a8cd07074c855cb7,374.0789972,No
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,53133.61813,No
0x006f74448baead5563915255c8fbc12fd7f6a5df,237.5480653,No
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,0.005010237,No
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,2000.001294,No
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,7.72E-05,No
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,8546.585138,No
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,215.0592921,No
0x00917065867c9cb16d75abfbfa76aa69bd92ab75,0.005011485,No
0x0098bc1587f679bd2e678bbf64ccfea4a0d3b899,0.005010273,No
0x009c52172355d5729543a64832249638822ff8c9,8.87E-05,No
0x009d3342ac1246d0e95a7f6772e11ce9f07b2560,9.20E-06,No
0x00a3141fe0c2f5b67338cf9da496d1b3a65969e3,0.051000005,No
0x00aab1b1a554f59b96a0de510837ba951ba375e0,1.000000028,No
0x00b49bd7e1a75f98a82ca101909994e52a90e990,78.21519852,No
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,0.091990366,No
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,1150000.016,No
0x00c98bc1a9458f9fb28887da8172e90df88da379,1.69E-05,No
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,1.75E-05,No
0x00ce22866efe39c055ff21bda32b179a7683ab5f,0.000124947,No
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,96.11274596,No
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,62.27590312,No
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,7.34E-05,No
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,750.6172887,No
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,0.005011878,No
0x00e839bc0c9a130afe30974914c4b0100756cff4,6082.983211,No
0x00f5481262d4845b292ba0c41752de258b3bbeec,6500.000243,No
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,0.005010699,No
0x010d23b534006f4e4f174a7530d7d9e3c131732a,2.67E-05,No
0x010eefc75fce6c266573960812b987fa22b6c64e,4.72E-05,No
0x0113e5f85ae18da390377823825946fc45582d1f,1701.030725,No
0x0128883953744d1d302421534757fd6f2d8ba88a,2.19E-05,No
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,55972.65519,No
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,0.005012551,No
0x013e074822e7776516a0c69dce430ec1fdb26c0d,1600.000017,No
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,250.2067895,No
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,3.72E-06,No
0x015fe88d0d4787574aaf5af64726252484365338,1.390082447,No
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,0.005010242,No
0x016a42b47b051be2946a35fb72774e00a7b8e820,503.3002963,No
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,7389.530834,No
